I wasn't going to get any calls from witnesses, forensics, and so forth.	I was going to get any calls from witnesses, forensics, and so forth.
The ten guards all wore pistol belts, though I didn't see any holsters attached.	The ten guards all wore pistol belts, though I saw any holsters attached.
There aren't any ferries running — 	There are any ferries running —
Keith didn't see any tennis rackets or running shoes.	Keith saw any tennis rackets or running shoes.
Actually, however, Kate didn't make any announcements along those lines.	Actually, however, Kate made any announcements along those lines.
"He checked his visitors' log and said, ""I don't show any visitors while you were out."	"He checked his visitors' log and said, ""I show any visitors while you were out."
She hadn't made any friends tonight.	She had made any friends tonight.
He wouldn't be letting any killers bother her, she was sure.	He would be letting any killers bother her, she was sure.
We don't have any cameras indoors.	We have any cameras indoors.
If there aren't any taxis we could get night buses.	If there are any taxis we could get night buses.
I don't believe in any gods at all.	I believe in any gods at all.
I said that they hadn't found any drugs on me or in my house.	I said that they had found any drugs on me or in my house.
There aren't any campgrounds around here.	There are any campgrounds around here.
I hope we don't have any howlers in the kennel.	I hope we have any howlers in the kennel.
A nice old guy like Mr. Baxter surely wouldn't entertain any thoughts about getting it on with the babysitter.	A nice old guy like Mr. Baxter surely would entertain any thoughts about getting it on with the babysitter.
He didn't show any signs of tiring.	He showed any signs of tiring.
She hadn't realized that any preparations were needed.	She had realized that any preparations were needed.
There weren't any girls glaring at her now except Marcia.	There were any girls glaring at her now except Marcia.
But Alice didn't have any inhibitions when it came to giving head.	But Alice had any inhibitions when it came to giving head.
She certainly didn't have any doubts now about their relationship.	She certainly had any doubts now about their relationship.
She just didn't have any secrets from her peeping son.	She just had any secrets from her peeping son.
Bobby blushed as he recalled that he hadn't worn any shorts on that hot September day.	Bobby blushed as he recalled that he had worn any shorts on that hot September day.
She didn't see any neighbors in upstairs windows.	She saw any neighbors in upstairs windows.
She didn't want any delays or arguments to get in the way of the fun.	She wanted any delays or arguments to get in the way of the fun.
There weren't any boys around.	There were any boys around.
I promised Mr. and Mrs. Green I wouldn't have any bays in the house.	I promised Mr. and Mrs. Green I would have any bays in the house.
